YEAR,STAT AREA,SPPNAME,LANDED LBS,LIVE LBS,VALUE
2003,635,DOLPHINFISH,19764.00,19764.00,33161.00
2003,635,"DRUM, BLACK",10065.00,10065.00,5818.00
2003,635,"DRUM, RED",12139.00,12139.00,15675.00
2003,635,"EEL, CONGER",98.00,98.00,37.00
2003,635,ESCOLAR,180.00,180.00,171.00
2003,635,"FLOUNDER, SOUTHERN",162893.00,162893.00,192296.00
2003,635,"FLOUNDER, SUMMER",137208.00,137208.00,145051.00
2003,635,"FLOUNDER, WITCH",36.00,36.00,36.00
2003,635,GARFISH,2939.00,2939.00,809.00
2003,635,"GROUPER, NK",171.00,171.00,428.00
2003,635,"GROUPER, SCAMP",260.00,260.00,780.00
2003,635,"GROUPER, SNOWY",10316.00,10316.00,26020.00
2003,635,"GROUPER, YELLOWEDGE",151.00,151.00,374.00
2003,635,"GRUNT, HAEMULIDAE",5.00,5.00,3.00
2003,635,"HAKE, RED",85.00,85.00,29.00
2003,635,HARVESTFISH,5202.00,5202.00,4354.00
2003,635,HOGFISH,75.00,75.00,29.00
2003,635,"JACK, AMBERJACK, NK",1148.00,1148.00,556.00
2003,635,"JACK, CREVALLE",351.00,351.00,73.00
2003,635,"MACKEREL, ATLANTIC",3882.00,3882.00,1234.00
2003,635,"MACKEREL, FRIGATE",2995.00,2995.00,905.00
2003,635,"MACKEREL, KING",130667.00,130667.00,220333.00
2003,635,"MACKEREL, SPANISH",131305.00,131305.00,133375.00
2003,635,"MENHADEN, ATLANTIC",48863.00,48863.00,4414.00
2003,635,MONKFISH/ANGLER/GOOSEFISH,46010.00,57768.00,46173.00
2003,635,"MULLET, STRIPED",61169.00,61169.00,31902.00
2003,635,OPAH,262.00,262.00,238.00
2003,635,"OTHER FISH, BONY",11320.00,11320.00,1415.00
2003,635,"PERCH, WHITE",5375.00,5375.00,3803.00
2003,635,"PERCH, YELLOW",331.00,331.00,260.00
2003,635,PIGFISH,31.00,31.00,10.00
2003,635,PINFISH,90.00,90.00,10.00
2003,635,POLLOCK,4.00,4.00,2.00
2003,635,"POMPANO, COMMON",1349.00,1349.00,2091.00
2003,635,"POMPANO, KILLIFISH",6141.00,6141.00,5646.00
2003,635,"PORGY, RED",30.00,30.00,46.00
2003,635,"PUFFER, NORTHERN",93.00,109.00,221.00
2003,635,"REDFISH, ACADIAN",8.00,8.00,12.00
2003,635,RIBBONFISH/DEALFISH,11.00,11.00,2.00
2003,635,"RUNNER, BLUE",944.00,944.00,383.00
2003,635,SCUP,873.00,873.00,286.00
2003,635,"SEA BASS, BLACK",6632.00,6632.00,14298.00
2003,635,"SEAROBIN, NK",762.00,762.00,168.00
2003,635,"SHAD, AMERICAN",29221.00,29221.00,28056.00
2003,635,"SHAD, HICKORY",2146.00,2146.00,854.00
2003,635,"SHARK, ANGEL",15.00,21.00,6.00
2003,635,"SHARK, ATL SHARPNOSE",5197.00,7224.00,2095.00
2003,635,"SHARK, BLACK TIP",1788.00,2485.00,357.00
2003,635,"SHARK, BULL",131.00,182.00,13.00
2003,635,"SHARK, DOGFISH, SMOOTH",63573.00,75920.00,27089.00
2003,635,"SHARK, DUSKY",327.00,455.00,89.00
2003,635,"SHARK, MAKO, NK",31021.00,43115.00,42477.00
2003,635,"SHARK, NK",12354.00,16716.00,12070.00
2003,635,"SHARK, SANDBAR",39900.00,54900.00,42838.00
2003,635,"SHARK, THRESHER, NK",12026.00,16715.00,4758.00
2003,635,"SHARK, TIGER",20.00,28.00,6.00
2003,635,"SHARK, WHITETIP, OCEANIC",187.00,260.00,93.00
2003,635,"SHEEPSHEAD, ATLANTIC",7039.00,7039.00,2221.00
2003,635,"SKATE, NK",37.00,84.00,28.00
2003,635,"SNAPPER, NK",114.00,114.00,319.00
2003,635,"SNAPPER, VERMILION",488.00,488.00,1329.00
2003,635,SPADEFISH,1747.00,1747.00,393.00
2003,635,SPOT,164497.00,164497.00,93253.00
2003,635,SQUIRRELFISH,515.00,515.00,618.00
2003,635,TAUTOG,7.00,7.00,6.00
2003,635,"TILEFISH, BLUELINE",7919.00,8636.00,10637.00
2003,635,"TILEFISH, GOLDEN",27.00,29.00,54.00
2003,635,"TILEFISH, NK",172.00,188.00,226.00
2003,635,TRIGGERFISH,294.00,294.00,306.00
2003,635,TRIPLETAIL,21.00,21.00,21.00
2003,635,"TUNA, ALBACORE",2794.00,3494.00,2790.00
2003,635,"TUNA, BIGEYE",36617.00,54560.00,129586.00
2003,635,"TUNA, BLACKFIN",1286.00,1914.00,1043.00
2003,635,"TUNA, LITTLE TUNNY",16893.00,16893.00,2099.00
2003,635,"TUNA, NK",35.00,44.00,26.00
2003,635,"TUNA, YELLOWFIN",124983.00,152832.00,199723.00
2003,635,WAHOO,740.00,740.00,1938.00
2003,635,"WEAKFISH/SEA TROUT, SPOTTED",4245.00,4245.00,4831.00
2003,635,"WEAKFISH/SEA TROUT, SQUETEAGUE",130788.00,130788.00,90671.00
2003,635,"WHITING, KING",68999.00,68999.00,64932.00
2003,635,CONFIDENTIAL,222.00,278.00,1441.00
2003,636,BLUEFISH,8133.00,8133.00,1398.00
2003,636,CONFIDENTIAL,1963.00,2196.00,1594.00
2003,637,CONFIDENTIAL,4630.00,4758.00,5675.00
2004,464,"COD, ATLANTIC",6544.00,7654.00,11413.00
2004,464,CUSK,1650.00,1863.00,680.00
2004,464,"FLOUNDER, WITCH",3647.00,3647.00,5181.00
2004,464,HADDOCK,939.00,1070.00,1619.00
2004,464,"HAKE, WHITE",20463.00,27421.00,30518.00
2004,464,MONKFISH/ANGLER/GOOSEFISH,8151.00,27062.00,16755.00
2004,464,POLLOCK,69824.00,78900.00,35508.00
2004,464,"REDFISH, ACADIAN",2103.00,2103.00,1444.00
2004,464,CONFIDENTIAL,314.00,347.00,289.00
2004,465,"COD, ATLANTIC",299.00,349.00,524.00
2004,465,CUSK,30.00,34.00,23.00
2004,465,"FLOUNDER, AMERICAN PLAICE",1613.00,1613.00,3731.00
2004,465,"HAKE, WHITE",1609.00,2156.00,2973.00
2004,465,MONKFISH/ANGLER/GOOSEFISH,4423.00,14684.00,9405.00
2004,465,POLLOCK,4119.00,4655.00,4868.00
2004,465,"REDFISH, ACADIAN",1994.00,1994.00,1954.00
2004,465,CONFIDENTIAL,1363.00,1377.00,2775.00
2004,500,BLUEFISH,37426.00,37502.00,8057.00
2004,500,"CROAKER, ATLANTIC",229495.00,229495.00,48036.00
2004,500,"FLOUNDER, SUMMER",785117.00,785117.00,1008260.00
2004,500,MONKFISH/ANGLER/GOOSEFISH,11133.00,18000.00,20162.00
2004,500,"SEA BASS, BLACK",2839.00,2839.00,6495.00
2004,500,"SHEEPSHEAD, ATLANTIC",2631.00,2631.00,300.00
2004,500,"TILEFISH, BLUELINE",364.00,364.00,448.00
2004,500,"TILEFISH, GOLDEN",416.00,416.00,657.00
2004,500,TRIGGERFISH,88.00,116.00,73.00
2004,500,"WEAKFISH/SEA TROUT, SQUETEAGUE",8859.00,9147.00,5792.00
2004,500,"WHITING, KING",2362.00,2362.00,1427.00
2004,500,CONFIDENTIAL,463970.00,466288.00,289830.00
2004,510,"HERRING, ATLANTIC",2666000.00,2666000.00,219665.00
2004,511,"COD, ATLANTIC",2593.00,3036.00,6570.00
2004,511,CUSK,22.00,26.00,20.00
2004,511,"FLOUNDER, AMERICAN PLAICE",3287.00,3287.00,7559.00
2004,511,"FLOUNDER, WITCH",8975.00,8975.00,16742.00
2004,511,HADDOCK,284.00,324.00,445.00
2004,511,"HAKE, WHITE",19574.00,26229.00,25175.00
2004,511,"HALIBUT, ATLANTIC",91.00,104.00,363.00
2004,511,"HERRING, ATLANTIC",319600.00,319600.00,25068.00
2004,511,MONKFISH/ANGLER/GOOSEFISH,13898.00,45551.00,30399.00
2004,511,POLLOCK,4004.00,4524.00,5261.00
2004,511,"REDFISH, ACADIAN",166.00,166.00,123.00
2004,511,CONFIDENTIAL,20.00,23.00,36.00
2004,512,"COD, ATLANTIC",41781.00,48886.00,60256.00
2004,512,CUSK,808.00,915.00,773.00
2004,512,"FLOUNDER, AMERICAN PLAICE",80010.00,80010.00,125221.00
2004,512,"FLOUNDER, WINTER",3425.00,3425.00,5334.00
2004,512,"FLOUNDER, WITCH",68394.00,68394.00,100865.00
2004,512,"FLOUNDER, YELLOWTAIL",4164.00,4164.00,5101.00
2004,512,HADDOCK,95622.00,109012.00,120759.00
2004,512,"HAKE, WHITE",309580.00,403867.00,294897.00
2004,512,"HALIBUT, ATLANTIC",1125.00,1283.00,4642.00
2004,512,"HERRING, ATLANTIC",1845070.00,1845070.00,163924.00
2004,512,MONKFISH/ANGLER/GOOSEFISH,185762.00,590028.00,351816.00
2004,512,POLLOCK,145600.00,164528.00,107945.00
2004,512,"REDFISH, ACADIAN",11962.00,11962.00,7611.00
2004,512,"TUNA, BLUEFIN",9495.00,11873.00,57404.00
2004,512,"WOLFFISH, ATLANTIC",292.00,352.00,399.00
2004,512,CONFIDENTIAL,628420.00,628520.00,54254.00
2004,513,"COD, ATLANTIC",223770.00,261818.00,390220.00
2004,513,CUSK,10990.00,12281.00,7128.00
2004,513,"FLOUNDER, AMERICAN PLAICE",105656.00,105656.00,178124.00
2004,513,"FLOUNDER, SAND-DAB/WINDOWPANE",123.00,123.00,40.00
2004,513,"FLOUNDER, WINTER",9730.00,9730.00,14187.00
2004,513,"FLOUNDER, WITCH",272497.00,272497.00,388765.00
2004,513,"FLOUNDER, YELLOWTAIL",8515.00,8515.00,12483.00
2004,513,HADDOCK,71892.00,81963.00,97784.00
2004,513,"HAKE, SILVER",12353.00,12353.00,9417.00
2004,513,"HAKE, WHITE",159810.00,210348.00,145965.00
2004,513,"HALIBUT, ATLANTIC",629.00,719.00,2792.00
2004,513,"HERRING, ATLANTIC",836400.00,836400.00,72283.00
2004,513,MONKFISH/ANGLER/GOOSEFISH,355051.00,1031699.00,620753.00
2004,513,POLLOCK,340449.00,384674.00,252675.00
2004,513,"REDFISH, ACADIAN",11654.00,11654.00,7165.00
2004,513,"SKATE, NK",6074.00,13780.00,2268.00
2004,513,"TUNA, BLUEFIN",120078.00,150149.00,962076.00
2004,513,"WOLFFISH, ATLANTIC",4742.00,5688.00,5761.00
2004,513,CONFIDENTIAL,14334.00,14354.00,5927.00
2004,514,"COD, ATLANTIC",1212466.00,1417376.00,2303569.00
2004,514,CUSK,12874.00,14549.00,10840.00
2004,514,"FLOUNDER, AMERICAN PLAICE",230274.00,230274.00,378938.00
2004,514,"FLOUNDER, SAND-DAB/WINDOWPANE",1789.00,1789.00,529.00
2004,514,"FLOUNDER, SUMMER",308.00,308.00,346.00
2004,514,"FLOUNDER, WINTER",403756.00,403756.00,627104.00
2004,514,"FLOUNDER, WITCH",360434.00,360434.00,563816.00
2004,514,"FLOUNDER, YELLOWTAIL",662913.00,662913.00,1012596.00
2004,514,HADDOCK,581468.00,662938.00,885783.00
2004,514,"HAKE, OFFSHORE",5496.00,5496.00,4002.00
2004,514,"HAKE, RED",1128.00,1128.00,601.00
2004,514,"HAKE, SILVER",15658.00,15658.00,11170.00
2004,514,"HAKE, WHITE",321663.00,429731.00,298348.00
2004,514,"HALIBUT, ATLANTIC",436.00,503.00,2124.00
2004,514,"HERRING, ATLANTIC",550800.00,550800.00,46818.00
2004,514,"MACKEREL, ATLANTIC",2248.00,2248.00,1813.00
2004,514,MONKFISH/ANGLER/GOOSEFISH,551583.00,1524529.00,910849.00
2004,514,POLLOCK,572405.00,647296.00,386866.00
2004,514,"POMPANO, KILLIFISH",1153.00,1153.00,1871.00
2004,514,"REDFISH, ACADIAN",36448.00,36448.00,25317.00
2004,514,"SKATE, NK",76099.00,172287.00,35402.00
2004,514,TAUTOG,295.00,295.00,588.00
2004,514,"TUNA, BLUEFIN",163386.00,204283.00,1213908.00
2004,514,"WOLFFISH, ATLANTIC",8720.00,10461.00,10400.00
2004,514,CONFIDENTIAL,167492.00,170743.00,92922.00
2004,515,"COD, ATLANTIC",197323.00,230855.00,344221.00
2004,515,CUSK,7112.00,7954.00,6824.00
2004,515,"FLOUNDER, AMERICAN PLAICE",239660.00,239660.00,397179.00
2004,515,"FLOUNDER, WINTER",1746.00,1746.00,2359.00
2004,515,"FLOUNDER, WITCH",333181.00,333181.00,492053.00
2004,515,"FLOUNDER, YELLOWTAIL",2482.00,2482.00,3163.00
2004,515,HADDOCK,148250.00,169009.00,238194.00
2004,515,"HAKE, RED",2805.00,2805.00,1536.00
2004,515,"HAKE, SILVER",2722.00,2722.00,2810.00
2004,515,"HAKE, WHITE",685389.00,911571.00,613645.00
2004,515,"HALIBUT, ATLANTIC",762.00,878.00,3557.00
2004,515,"MACKEREL, ATLANTIC",656695.00,656695.00,52547.00
2004,515,MONKFISH/ANGLER/GOOSEFISH,1061806.00,2999350.00,1707911.00
2004,515,POLLOCK,808122.00,912280.00,568605.00
2004,515,"REDFISH, ACADIAN",67052.00,67052.00,42178.00
2004,515,"SKATE, NK",29131.00,66128.00,12857.00
2004,515,"WOLFFISH, ATLANTIC",1867.00,2244.00,2462.00
2004,515,CONFIDENTIAL,24487.00,26691.00,16721.00
2004,520,CONFIDENTIAL,2340.00,2340.00,480.00
2004,521,"COD, ATLANTIC",882410.00,1039507.00,1371595.00
2004,521,CUNNER,17.00,17.00,7.00
2004,521,CUSK,8829.00,9981.00,7171.00
2004,521,"FLOUNDER, AMERICAN PLAICE",183833.00,183833.00,299470.00
2004,521,"FLOUNDER, SAND-DAB/WINDOWPANE",5472.00,5472.00,2090.00
2004,521,"FLOUNDER, SUMMER",16468.00,16468.00,21985.00
2004,521,"FLOUNDER, WINTER",86743.00,86743.00,146975.00
2004,521,"FLOUNDER, WITCH",609983.00,609983.00,997980.00
2004,521,"FLOUNDER, YELLOWTAIL",159252.00,159252.00,225378.00
2004,521,HADDOCK,1924862.00,2194347.00,2490971.00
2004,521,"HAKE, RED",95.00,95.00,44.00
2004,521,"HAKE, SILVER",5748.00,5748.00,2636.00
2004,521,"HAKE, WHITE",250305.00,333784.00,184159.00
2004,521,"HALIBUT, ATLANTIC",960.00,1106.00,4555.00
2004,521,"HERRING, ATLANTIC",108500.00,108500.00,8423.00
2004,521,"MACKEREL, ATLANTIC",2740645.00,2740645.00,219419.00
2004,521,MONKFISH/ANGLER/GOOSEFISH,1002983.00,2401218.00,1477411.00
2004,521,POLLOCK,682656.00,774422.00,463299.00
2004,521,"REDFISH, ACADIAN",99383.00,99383.00,58980.00
2004,521,"SKATE, NK",289780.00,657168.00,127598.00
2004,521,"WOLFFISH, ATLANTIC",2953.00,3545.00,3867.00
2004,521,CONFIDENTIAL,71771.00,71784.00,28898.00
2004,522,BLUEFISH,25.00,25.00,8.00
2004,522,BUTTERFISH,6065.00,6065.00,3117.00
2004,522,"COD, ATLANTIC",600643.00,703046.00,863557.00
2004,522,CUSK,9377.00,10598.00,7058.00
2004,522,"FLOUNDER, AMERICAN PLAICE",75183.00,75183.00,123630.00
2004,522,"FLOUNDER, SAND-DAB/WINDOWPANE",6369.00,6369.00,2082.00
2004,522,"FLOUNDER, SUMMER",8310.00,8310.00,11783.00
2004,522,"FLOUNDER, WINTER",61209.00,61209.00,104845.00
2004,522,"FLOUNDER, WITCH",239911.00,239911.00,363469.00
2004,522,"FLOUNDER, YELLOWTAIL",288455.00,288455.00,375014.00
2004,522,HADDOCK,485272.00,553213.00,672849.00
2004,522,"HAKE, RED",48680.00,48680.00,23122.00
2004,522,"HAKE, SILVER",372397.00,372397.00,299680.00
2004,522,"HAKE, WHITE",146698.00,196490.00,132416.00
2004,522,"HALIBUT, ATLANTIC",856.00,986.00,3565.00
2004,522,"MACKEREL, ATLANTIC",2621533.00,2621533.00,210550.00
2004,522,MONKFISH/ANGLER/GOOSEFISH,597186.00,1780090.00,1035704.00
2004,522,POLLOCK,169242.00,191204.00,117774.00
2004,522,"REDFISH, ACADIAN",30253.00,30253.00,19357.00
2004,522,"SKATE, NK",589800.00,1338848.00,244655.00
2004,522,"WOLFFISH, ATLANTIC",1248.00,1497.00,1256.00
2004,522,CONFIDENTIAL,123090.00,123095.00,34687.00
2004,525,BLUEFISH,1049.00,1049.00,385.00
2004,525,BUTTERFISH,69388.00,69388.00,36410.00
2004,525,"COD, ATLANTIC",230952.00,270223.00,322958.00
2004,525,CUSK,1466.00,1657.00,1453.00
2004,525,"DORY, AMERICAN JOHN",3015.00,3015.00,986.00
2004,525,"EEL, CONGER",444.00,444.00,179.00
2004,525,"FLOUNDER, AMERICAN PLAICE",31814.00,31814.00,50593.00
2004,525,"FLOUNDER, SAND-DAB/WINDOWPANE",18051.00,18051.00,7730.00
2004,525,"FLOUNDER, SUMMER",120005.00,120005.00,181168.00
2004,525,"FLOUNDER, WINTER",152640.00,152640.00,228520.00
2004,525,"FLOUNDER, WITCH",51924.00,51924.00,78900.00
2004,525,"FLOUNDER, YELLOWTAIL",1049685.00,1049685.00,1377926.00
2004,525,HADDOCK,700695.00,798788.00,807759.00
2004,525,"HAKE, RED",397245.00,397245.00,179673.00
2004,525,"HAKE, SILVER",2225071.00,2225071.00,1512028.00
2004,525,"HAKE, WHITE",19382.00,25961.00,14220.00
2004,525,"HALIBUT, ATLANTIC",132.00,152.00,507.00
2004,525,"HERRING, ATLANTIC",3000.00,3000.00,150.00
2004,525,"MACKEREL, ATLANTIC",863483.00,863483.00,179675.00
2004,525,MONKFISH/ANGLER/GOOSEFISH,116333.00,364171.00,207644.00
2004,525,POLLOCK,13633.00,15412.00,9432.00
2004,525,"REDFISH, ACADIAN",2465.00,2465.00,1993.00
2004,525,"SEA BASS, BLACK",1323.00,1323.00,2286.00
2004,525,"SKATE, NK",701903.00,1560049.00,318971.00
2004,525,"TILEFISH, GOLDEN",35106.00,38266.00,22952.00
2004,525,CONFIDENTIAL,3764.00,3857.00,4165.00
2004,526,BUTTERFISH,14154.00,14154.00,8295.00
2004,526,"COD, ATLANTIC",32333.00,38035.00,48215.00
2004,526,"DORY, AMERICAN JOHN",1087.00,1087.00,573.00
2004,526,"EEL, CONGER",788.00,788.00,189.00
2004,526,"FLOUNDER, AMERICAN PLAICE",1805.00,1805.00,3565.00
2004,526,"FLOUNDER, SAND-DAB/WINDOWPANE",1665.00,1665.00,345.00
2004,526,"FLOUNDER, SUMMER",58389.00,58389.00,88108.00
2004,526,"FLOUNDER, WINTER",26089.00,26089.00,49632.00
2004,526,"FLOUNDER, WITCH",6354.00,6354.00,11099.00
2004,526,"FLOUNDER, YELLOWTAIL",64725.00,64725.00,82682.00
2004,526,HADDOCK,93679.00,106794.00,135703.00
2004,526,"HAKE, RED",5758.00,5758.00,2203.00
2004,526,"HAKE, SILVER",62405.00,62405.00,27022.00
2004,526,"HAKE, WHITE",479.00,641.00,503.00
2004,526,"MACKEREL, ATLANTIC",1428302.00,1428302.00,114327.00
2004,526,MONKFISH/ANGLER/GOOSEFISH,127151.00,191713.00,147325.00
2004,526,POLLOCK,27329.00,30888.00,19355.00
2004,526,SCUP,36.00,36.00,9.00
2004,526,"SEA BASS, BLACK",912.00,912.00,1232.00
2004,526,"SKATE, NK",114704.00,223548.00,40942.00
2004,526,"TILEFISH, GOLDEN",45038.00,49097.00,47013.00
2004,526,"TUNA, BLUEFIN",266439.00,333119.00,2048875.00
2004,526,"WEAKFISH/SEA TROUT, SQUETEAGUE",125.00,125.00,96.00
2004,526,CONFIDENTIAL,62625.00,68247.00,51032.00
2004,533,CONFIDENTIAL,10719.00,11639.00,9700.00
2004,534,CONFIDENTIAL,10760.00,10897.00,5447.00
2004,537,BLUEFISH,2254.00,2254.00,417.00
2004,537,BUTTERFISH,185041.00,185041.00,109606.00
2004,537,"COD, ATLANTIC",72261.00,87286.00,127162.00
2004,537,CUNNER,135.00,135.00,549.00
2004,537,DOLPHINFISH,32.00,32.00,56.00
2004,537,"DORY, AMERICAN JOHN",14149.00,14149.00,8212.00
2004,537,"EEL, CONGER",9615.00,9615.00,3244.00
2004,537,"FLOUNDER, AMERICAN PLAICE",5483.00,5483.00,8210.00
2004,537,"FLOUNDER, FOURSPOT",621.00,621.00,428.00
2004,537,"FLOUNDER, SAND-DAB/WINDOWPANE",2287.00,2287.00,643.00
2004,537,"FLOUNDER, SUMMER",1216763.00,1216763.00,1949550.00
2004,537,"FLOUNDER, WINTER",42720.00,42720.00,60197.00
2004,537,"FLOUNDER, WITCH",19507.00,19507.00,26501.00
2004,537,"FLOUNDER, YELLOWTAIL",65662.00,65662.00,84678.00
2004,537,HADDOCK,185802.00,211800.00,198527.00
2004,537,"HAKE, OFFSHORE",2778.00,2778.00,2097.00
2004,537,"HAKE, RED",190120.00,190120.00,74693.00
2004,537,"HAKE, SILVER",2888349.00,2888349.00,1513229.00
2004,537,"HAKE, WHITE",4513.00,6013.00,2504.00
2004,537,"HERRING, ATLANTIC",24232.00,24232.00,4332.00
2004,537,"MACKEREL, ATLANTIC",3308753.00,3308753.00,364289.00
2004,537,MONKFISH/ANGLER/GOOSEFISH,2566178.00,3404192.00,2703745.00
2004,537,POLLOCK,15551.00,18064.00,7966.00
2004,537,"POMPANO, KILLIFISH",2132.00,2132.00,1581.00
2004,537,"POUT, OCEAN",1920.00,1920.00,1172.00
2004,537,"REDFISH, ACADIAN",392.00,392.00,304.00
2004,537,SCUP,99321.00,99321.00,48392.00
2004,537,"SEA BASS, BLACK",27261.00,27261.00,49222.00
2004,537,"SEAROBIN, NK",47.00,47.00,11.00
2004,537,"SHAD, AMERICAN",23.00,23.00,9.00
2004,537,"SHARK, DOGFISH, SMOOTH",328.00,394.00,74.00
2004,537,"SHARK, DOGFISH, SPINY",5054.00,5054.00,773.00
2004,537,"SKATE, NK",847488.00,1647294.00,272811.00
2004,537,TAUTOG,312.00,312.00,678.00
2004,537,"TILEFISH, GOLDEN",814505.00,887825.00,952598.00
2004,537,"TILEFISH, NK",19669.00,21441.00,19997.00
2004,537,"TUNA, ALBACORE",273.00,341.00,304.00
2004,537,"TUNA, BIGEYE",540.00,805.00,3240.00
2004,537,"TUNA, BLUEFIN",3869.00,4838.00,21300.00
2004,537,"TUNA, YELLOWFIN",2584.00,3231.00,7804.00
2004,537,"WEAKFISH/SEA TROUT, SQUETEAGUE",2325.00,2325.00,2186.00
2004,537,"WOLFFISH, ATLANTIC",5220.00,6264.00,4396.00
2004,537,CONFIDENTIAL,1647.00,711.00,1485.00
2004,538,BUTTERFISH,200.00,200.00,78.00
2004,538,"COD, ATLANTIC",32109.00,37589.00,40859.00
2004,538,"FLOUNDER, AMERICAN PLAICE",831.00,831.00,1383.00
2004,538,"FLOUNDER, SAND-DAB/WINDOWPANE",203.00,203.00,48.00
2004,538,"FLOUNDER, SUMMER",3593.00,3593.00,5880.00
2004,538,"FLOUNDER, WINTER",11530.00,11530.00,10517.00
2004,538,"FLOUNDER, WITCH",1534.00,1534.00,2137.00
2004,538,"FLOUNDER, YELLOWTAIL",22416.00,22416.00,27857.00
2004,538,HADDOCK,47411.00,54048.00,42563.00
2004,538,"MACKEREL, ATLANTIC",1097303.00,1097303.00,87898.00
2004,538,MONKFISH/ANGLER/GOOSEFISH,8088.00,15441.00,9987.00
2004,538,"PERCH, WHITE",134.00,134.00,181.00
2004,538,POLLOCK,2730.00,3086.00,3050.00
2004,538,SCUP,1142.00,1142.00,344.00
2004,538,"SEA BASS, BLACK",666.00,666.00,1430.00
2004,538,"SKATE, NK",14964.00,33969.00,6381.00
2004,538,TAUTOG,83.00,83.00,108.00
2004,538,CONFIDENTIAL,3091.00,3263.00,2307.00
2004,539,BLUEFISH,7163.00,7163.00,1374.00
2004,539,BUTTERFISH,3166.00,3166.00,1605.00
2004,539,"COD, ATLANTIC",53115.00,64833.00,88450.00
2004,539,CUNNER,157.00,157.00,485.00
2004,539,"DORY, AMERICAN JOHN",16.00,16.00,9.00
2004,539,"EEL, CONGER",167.00,167.00,50.00
2004,539,"FLOUNDER, AMERICAN PLAICE",1371.00,1371.00,2121.00
2004,539,"FLOUNDER, FOURSPOT",105.00,105.00,43.00
2004,539,"FLOUNDER, SAND-DAB/WINDOWPANE",16337.00,16337.00,6312.00
2004,539,"FLOUNDER, SUMMER",151777.00,151777.00,267406.00
2004,539,"FLOUNDER, WINTER",220870.00,220870.00,333527.00
2004,539,"FLOUNDER, WITCH",3543.00,3543.00,5171.00
2004,539,"FLOUNDER, YELLOWTAIL",74383.00,74383.00,111800.00
2004,539,HADDOCK,37120.00,42273.00,33597.00
2004,539,"HAKE, RED",3336.00,3336.00,1323.00
2004,539,"HAKE, SILVER",53858.00,53858.00,29845.00
2004,539,"HAKE, WHITE",4157.00,5570.00,3360.00
2004,539,"HERRING, ATLANTIC",20202.00,20202.00,9190.00
2004,539,"MACKEREL, ATLANTIC",1872030.00,1872030.00,257704.00
2004,539,MONKFISH/ANGLER/GOOSEFISH,102828.00,164004.00,115901.00
2004,539,POLLOCK,690.00,792.00,499.00
2004,539,"POMPANO, KILLIFISH",427.00,427.00,196.00
2004,539,"POUT, OCEAN",1966.00,1966.00,696.00
2004,539,SCUP,89716.00,89716.00,31176.00
2004,539,"SEA BASS, BLACK",8823.00,8823.00,18313.00
2004,539,SEA RAVEN,1695.00,1695.00,1587.00
2004,539,"SHAD, AMERICAN",80.00,80.00,19.00
2004,539,"SHARK, DOGFISH, SMOOTH",972.00,1166.00,165.00
2004,539,"SHARK, DOGFISH, SPINY",29922.00,29922.00,3633.00
2004,539,"SKATE, NK",1613402.00,2387488.00,145643.00
2004,539,TAUTOG,1850.00,1850.00,2820.00
2004,539,"TILEFISH, GOLDEN",3998.00,4359.00,3472.00
2004,539,"WEAKFISH/SEA TROUT, SQUETEAGUE",1838.00,1838.00,1793.00
2004,539,CONFIDENTIAL,6348.00,7730.00,10930.00
2004,541,MONKFISH/ANGLER/GOOSEFISH,13513.00,14981.00,11951.00
2004,541,CONFIDENTIAL,16871.00,16886.00,16379.00
2004,543,CONFIDENTIAL,58549.00,63777.00,48115.00
2004,561,"COD, ATLANTIC",1034449.00,1210315.00,1358220.00
2004,561,CUSK,6374.00,7209.00,4380.00
2004,561,"FLOUNDER, AMERICAN PLAICE",36261.00,36261.00,63762.00
2004,561,"FLOUNDER, SAND-DAB/WINDOWPANE",3015.00,3015.00,1005.00
2004,561,"FLOUNDER, SUMMER",3190.00,3190.00,3219.00
2004,561,"FLOUNDER, WINTER",150235.00,150235.00,239796.00
2004,561,"FLOUNDER, WITCH",67237.00,67237.00,113548.00
2004,561,"FLOUNDER, YELLOWTAIL",174874.00,174874.00,261204.00
2004,561,HADDOCK,910964.00,1038442.00,949472.00
2004,561,"HAKE, SILVER",102.00,102.00,89.00
2004,561,"HAKE, WHITE",109835.00,147160.00,122135.00
2004,561,"HALIBUT, ATLANTIC",938.00,1080.00,3698.00
2004,561,MONKFISH/ANGLER/GOOSEFISH,159542.00,475026.00,284868.00
2004,561,POLLOCK,206020.00,232802.00,145673.00
2004,561,"REDFISH, ACADIAN",43697.00,43697.00,27980.00
2004,561,"SKATE, NK",290118.00,658568.00,116648.00
2004,561,"WOLFFISH, ATLANTIC",754.00,906.00,909.00
2004,561,CONFIDENTIAL,40381.00,40381.00,3544.00
2004,562,BUTTERFISH,7593.00,7593.00,3661.00
2004,562,"COD, ATLANTIC",511068.00,597946.00,635744.00
2004,562,CUSK,1483.00,1678.00,1066.00
2004,562,"FLOUNDER, AMERICAN PLAICE",25938.00,25938.00,42414.00
2004,562,"FLOUNDER, SAND-DAB/WINDOWPANE",5345.00,5345.00,2283.00
2004,562,"FLOUNDER, SUMMER",11454.00,11454.00,15467.00
2004,562,"FLOUNDER, WINTER",270503.00,270503.00,260130.00
2004,562,"FLOUNDER, WITCH",49000.00,49000.00,86899.00
2004,562,"FLOUNDER, YELLOWTAIL",777072.00,777072.00,920606.00
